800000,,,,,,,,,,,,,,
8,0.0169082126,0,0.9830917874,0.0556844548,0,0.9443155452,,,,,,,,
9,0.0158343484,0,0.9841656516,0.0637311703,0,0.9362688297,,,,,,,,
10,0.0148514851,0,0.9851485149,0.0523809524,0,0.9476190476,,,,,,,,
11,0.0212765957,0,0.9787234043,0.0541125541,0,0.9458874459,,,,,,,,
3200000,,,,,,,,,,,,,,
0,0.0202898551,0,0.9797101449,0.0478873239,0,0.9521126761,,,,,,,,
1,0.0133333333,0,0.9866666667,0.0472103004,0,0.9527896996,,,,,,,,
2,0.0171875,0,0.9828125,0.0498489426,0,0.9501510574,,,,,,,,
3,0.012345679,0,0.987654321,0.0404797601,0,0.9595202399,,,,,,,,
4,0.0104011887,0,0.9895988113,0.0458452722,0,0.9541547278,,,,,,,,
5,0.0204342273,0,0.9795657727,0.0483870968,0,0.9516129032,,,,,,,,
6,0.0178082192,0,0.9821917808,0.0465425532,0,0.9534574468,,,,,,,,
7,0.01,0,0.99,0.0519835841,0,0.9480164159,,,,,,,,
8,0.0205278592,0,0.9794721408,0.0564971751,0,0.9435028249,,,,,,,,
9,0.0205882353,0,0.9794117647,0.061971831,0,0.938028169,,,,,,,,
10,0.0166163142,0,0.9833836858,0.0551523948,0,0.9448476052,,,,,,,,
11,0.0164609053,0,0.9835390947,0.044,0,0.956,,,,,,,,
8000000,,,,,,,,,,,,,,
0,0.0157068063,0,0.9842931937,0.0528967254,0,0.9471032746,,,,,,,,
1,0.0053191489,0,0.9946808511,0.0260416667,0,0.9739583333,,,,,,,,
2,0.0191256831,0,0.9808743169,0.0426666667,0,0.9573333333,,,,,,,,
3,0.0139275766,0,0.9860724234,0.0380434783,0,0.9619565217,,,,,,,,
4,0.008,0,0.992,0.0437017995,0,0.9562982005,,,,,,,,
5,0.0093676815,0,0.9906323185,0.0253456221,0,0.9746543779,,,,,,,,
6,0.0167464115,0,0.9832535885,0.0352112676,0,0.9647887324,,,,,,,,
7,0.0130208333,0,0.9869791667,0.0595533499,0,0.9404466501,,,,,,,,
8,0.0108401084,0,0.9891598916,0.0519480519,0,0.9480519481,,,,,,,,
9,0.0278551532,0,0.9721448468,0.0412087912,0,0.9587912088,,,,,,,,
10,0.0188679245,0,0.9811320755,0.0395778364,0,0.9604221636,,,,,,,,
11,0.0103092784,0,0.9896907216,0.0351758794,0,0.9648241206,,,,,,,,
16000000,,,,,,,,,,,,,,
0,0.0166666667,0,0.9833333333,0.0327868852,0,0.9672131148,,,,,,,,
1,0.0084388186,0,0.9915611814,0.0289256198,0,0.9710743802,,,,,,,,
2,0.0201612903,0,0.9798387097,0.0470588235,0,0.9529411765,,,,,,,,
3,0.0163265306,0,0.9836734694,0.04743083,0,0.95256917,,,,,,,,
4,0.0081967213,0,0.9918032787,0.032,0,0.968,,,,,,,,
5,0.0110701107,0,0.9889298893,0.0289855072,0,0.9710144928,,,,,,,,
6,0.0222222222,0,0.9777777778,0.0434782609,0,0.9565217391,,,,,,,,
7,0.012195122,0,0.987804878,0.03187251,0,0.96812749,,,,,,,,
8,0.0082987552,0,0.9917012448,0.0362903226,0,0.9637096774,,,,,,,,
9,0.0271493213,0,0.9728506787,0.0486725664,0,0.9513274336,,,,,,,,
10,0.0163934426,0,0.9836065574,0.0322580645,0,0.9677419355,,,,,,,,
11,0.0120481928,0,0.9879518072,0.031496063,0,0.968503937,,,,,,,,
24000000,,,,,,,,,,,,,,
0,0.0114942529,0,0.9885057471,0.0282485876,0,0.9717514124,,,,,,,,
1,0.0056179775,0,0.9943820225,0.0220994475,0,0.9779005525,,,,,,,,
2,0.0112359551,0,0.9887640449,0.0382513661,0,0.9617486339,,,,,,,,
3,0.0106951872,0,0.9893048128,0.0414507772,0,0.9585492228,,,,,,,,
4,0.0169491525,0,0.9830508475,0.0279329609,0,0.9720670391,,,,,,,,
5,0.0149253731,0,0.9850746269,0.0198019802,0,0.9801980198,,,,,,,,
6,0.0211640212,0,0.9788359788,0.0414507772,0,0.9585492228,,,,,,,,
7,0.0109289617,0,0.9890710383,0.0320855615,0,0.9679144385,,,,,,,,
8,0.0105820106,0,0.9894179894,0.0157894737,0,0.9842105263,,,,,,,,
9,0.0297619048,0,0.9702380952,0.0355029586,0,0.9644970414,,,,,,,,
10,0.0111731844,0,0.9888268156,0.0166666667,0,0.9833333333,,,,,,,,
11,0.0163934426,0,0.9836065574,0.0374331551,0,0.9625668449,,,,,,,,
32000000,,,,,,,,,,,,,,
0,0.0078740157,0,0.9921259843,0.0307692308,0,0.9692307692,,,,,,,,
1,0,0,1,0.0227272727,0,0.9772727273,,,,,,,,
2,0.0072463768,0,0.9927536232,0.0352112676,0,0.9647887324,,,,,,,,
3,0.0072992701,0,0.9927007299,0.0285714286,0,0.9714285714,,,,,,,,
4,0.013986014,0,0.986013986,0.0208333333,0,0.9791666667,,,,,,,,
5,0.0132450331,0,0.9867549669,0.0197368421,0,0.9802631579,,,,,,,,
6,0.0072463768,0,0.9927536232,0.0283687943,0,0.9716312057,,,,,,,,
7,0.0075757576,0,0.9924242424,0.0075757576,0,0.9924242424,,,,,,,,
8,0.015625,0,0.984375,0.023255814,0,0.976744186,,,,,,,,
9,0.0289855072,0,0.9710144928,0.035971223,0,0.964028777,,,,,,,,
10,0.0208333333,0,0.9791666667,0.013986014,0,0.986013986,,,,,,,,
11,0.0198675497,0,0.9801324503,0.0198675497,0,0.9801324503,,,,,,,,
