line,180000,total,0.0125154,total0,0.0562211,false,0.0223288,over,0.0125154,false0,0.100304,over0,0.0562211,overaggr,0.0102886,overcuckoo,0.00222688,over_ai,0.003758,over_ai,0.00467159,over_ai,0.00714855,over_ai,0.0113927,over_ai,0.0188183,over_ai,0.00971184,over_ai,0.00983228,over_ai,0.0137135,countIP,2699070000,countIP0,2815580000,keysum,2665710000,pktSum,4159860000,aggrSum,27427300,blackkey_num,56289254,feedback,168,feedsumportion,0.757382,finger0,10,finger,14,time,11778,,,,,,,,
line,190000,total,0.0120557,total0,0.0551575,false,0.0216618,over,0.0120557,false0,0.0991078,over0,0.0551575,overaggr,0.00993084,overcuckoo,0.00212481,over_ai,0.00341561,over_ai,0.00563564,over_ai,0.00661919,over_ai,0.0101412,over_ai,0.0171588,over_ai,0.0100271,over_ai,0.00949253,over_ai,0.0130069,countIP,2849290000,countIP0,2970640000,keysum,2815350000,pktSum,4382210000,aggrSum,27958800,blackkey_num,57181905,feedback,168,feedsumportion,0.757382,finger0,10,finger,14,time,11778,,,,,,,,
line,200000,total,0.0119106,total0,0.0547363,false,0.0213112,over,0.0119106,false0,0.0979372,over0,0.0547363,overaggr,0.0097342,overcuckoo,0.00217645,over_ai,0.00370206,over_ai,0.00638731,over_ai,0.00587803,over_ai,0.0115203,over_ai,0.0169598,over_ai,0.0102504,over_ai,0.00894863,over_ai,0.0135132,countIP,2991090000,countIP0,3117670000,keysum,2955880000,pktSum,4607900000,aggrSum,28773100,blackkey_num,60662198,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,210000,total,0.0111574,total0,0.0578417,false,0.0203733,over,0.0111574,false0,0.105618,over0,0.0578416,overaggr,0.00909898,overcuckoo,0.0020584,over_ai,0.00352649,over_ai,0.00539033,over_ai,0.0052751,over_ai,0.011017,over_ai,0.0163564,over_ai,0.00928785,over_ai,0.00831662,over_ai,0.0131509,countIP,3243570000,countIP0,3393320000,keysum,3207780000,pktSum,4964520000,aggrSum,29187500,blackkey_num,62710423,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,220000,total,0.0113705,total0,0.0576302,false,0.0210988,over,0.0113705,false0,0.106937,over0,0.0576302,overaggr,0.00938456,overcuckoo,0.00198595,over_ai,0.00336179,over_ai,0.00888959,over_ai,0.00563947,over_ai,0.0102462,over_ai,0.0157025,over_ai,0.011209,over_ai,0.00833795,over_ai,0.0126474,countIP,3394270000,countIP0,3549530000,keysum,3356110000,pktSum,5164780000,aggrSum,31495600,blackkey_num,64929840,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,220000,total,0.0113705,total0,0.0576302,false,0.0210988,over,0.0113705,false0,0.106937,over0,0.0576302,overaggr,0.00938456,overcuckoo,0.00198595,over_ai,0.00336179,over_ai,0.00888959,over_ai,0.00563947,over_ai,0.0102462,over_ai,0.0157025,over_ai,0.011209,over_ai,0.00833795,over_ai,0.0126474,countIP,3394270000,countIP0,3549530000,keysum,3356110000,pktSum,5164780000,aggrSum,31495600,blackkey_num,64929840,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,230000,total,0.0113438,total0,0.0594814,false,0.0204049,over,0.0113438,false0,0.106993,over0,0.0594814,overaggr,0.00923321,overcuckoo,0.00211058,over_ai,0.0031906,over_ai,0.00865378,over_ai,0.00591736,over_ai,0.0112019,over_ai,0.015218,over_ai,0.011016,over_ai,0.00844491,over_ai,0.0130632,countIP,3495610000,countIP0,3661990000,keysum,3456400000,pktSum,5377930000,aggrSum,31913600,blackkey_num,69911584,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,240000,total,0.0119937,total0,0.0578672,false,0.0217092,over,0.0119937,false0,0.104743,over0,0.0578672,overaggr,0.00996082,overcuckoo,0.00203286,over_ai,0.00302132,over_ai,0.0164032,over_ai,0.00568351,over_ai,0.0103338,over_ai,0.014184,over_ai,0.0155319,over_ai,0.00823629,over_ai,0.0124659,countIP,3650040000,countIP0,3815500000,keysum,3606790000,pktSum,5599420000,aggrSum,35926600,blackkey_num,73331623,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,246820,total,0.0122131,total0,0.058529,false,0.0214844,over,0.0122131,false0,0.10296,over0,0.058529,overaggr,0.0100806,overcuckoo,0.00213244,over_ai,0.00298207,over_ai,0.0180028,over_ai,0.00559923,over_ai,0.011124,over_ai,0.013958,over_ai,0.0165041,over_ai,0.00816074,over_ai,0.0128653,countIP,3719300000,countIP0,3889490000,keysum,3674430000,pktSum,5763200000,aggrSum,37041900,blackkey_num,74726185,feedback,167,feedsumportion,0.817612,finger0,10,finger,14,time,12027,,,,,,,,
line,250000,total,0.012154,total0,0.059027,false,0.0214323,over,0.012154,false0,0.104088,over0,0.059027,overaggr,0.0100316,overcuckoo,0.00212242,over_ai,0.00297768,over_ai,0.0176726,over_ai,0.00563945,over_ai,0.0109448,over_ai,0.0139314,over_ai,0.0163238,over_ai,0.00817144,over_ai,0.0127314,countIP,3748060000,countIP0,3921640000,keysum,3703060000,pktSum,5803020000,aggrSum,37147600,blackkey_num,74829287,feedback,158,feedsumportion,0.928462,finger0,10,finger,14,time,12714,,,,,,,,
line,260000,total,0.0116016,total0,0.0587735,false,0.0206515,over,0.0116016,false0,0.10462,over0,0.0587735,overaggr,0.00957075,overcuckoo,0.00203089,over_ai,0.00291236,over_ai,0.0154685,over_ai,0.0052904,over_ai,0.0105262,over_ai,0.0135781,over_ai,0.0150366,over_ai,0.00781365,over_ai,0.0124016,countIP,3958230000,countIP0,4142810000,keysum,3912840000,pktSum,6111000000,aggrSum,37448800,blackkey_num,77186715,feedback,158,feedsumportion,0.928462,finger0,10,finger,14,time,12714,,,,,,,,
line,270000,total,0.011727,total0,0.0586211,false,0.0207219,over,0.011727,false0,0.103585,over0,0.0586211,overaggr,0.00975125,overcuckoo,0.00197571,over_ai,0.00289652,over_ai,0.0153875,over_ai,0.00682704,over_ai,0.0100212,over_ai,0.0132221,over_ai,0.01499,over_ai,0.00867263,over_ai,0.0120175,countIP,4096660000,countIP0,4286540000,keysum,4049180000,pktSum,6340690000,aggrSum,39484600,blackkey_num,79345701,feedback,158,feedsumportion,0.928462,finger0,10,finger,14,time,12714,,,,,,,,
line,280000,total,0.0116568,total0,0.0594827,false,0.0206175,over,0.0116568,false0,0.105207,over0,0.0594827,overaggr,0.00954283,overcuckoo,0.002114,over_ai,0.00285851,over_ai,0.0148538,over_ai,0.00674071,over_ai,0.0112106,over_ai,0.0129347,over_ai,0.0146531,over_ai,0.0085608,over_ai,0.0127203,countIP,4215760000,countIP0,4415060000,keysum,4167190000,pktSum,6523260000,aggrSum,39766700,blackkey_num,84333610,feedback,158,feedsumportion,0.928462,finger0,10,finger,14,time,12714,,,,,,,,
line,290000,total,0.011356,total0,0.0588383,false,0.0201639,over,0.011356,false0,0.104474,over0,0.0588383,overaggr,0.00930304,overcuckoo,0.00205295,over_ai,0.00276734,over_ai,0.0147267,over_ai,0.00654125,over_ai,0.0106966,over_ai,0.0122251,over_ai,0.0145735,over_ai,0.00839014,over_ai,0.0123321,countIP,4358550000,countIP0,4563180000,keysum,4309610000,pktSum,6736710000,aggrSum,40092400,blackkey_num,92332645,feedback,158,feedsumportion,0.928462,finger0,10,finger,14,time,12714,,,,,,,,
line,299070,total,0.0113383,total0,0.0586197,false,0.0198699,over,0.0113383,false0,0.102728,over0,0.0586197,overaggr,0.00923745,overcuckoo,0.00210084,over_ai,0.00277077,over_ai,0.0148279,over_ai,0.00646533,over_ai,0.0109776,over_ai,0.0120602,over_ai,0.0146434,over_ai,0.00831776,over_ai,0.0124561,countIP,4446320000,countIP0,4654190000,keysum,4396470000,pktSum,6905220000,aggrSum,40612200,blackkey_num,94767366,feedback,158,feedsumportion,0.928462,finger0,10,finger,14,time,12714,,,,,,,,
line,300000,total,0.0112261,total0,0.058168,false,0.0198768,over,0.0112261,false0,0.102991,over0,0.058168,overaggr,0.00914633,overcuckoo,0.00207977,over_ai,0.00277668,over_ai,0.0148204,over_ai,0.00621909,over_ai,0.0109474,over_ai,0.0120558,over_ai,0.014639,over_ai,0.00810404,over_ai,0.0124328,countIP,4495370000,countIP0,4704050000,keysum,4445460000,pktSum,6956190000,aggrSum,40659700,blackkey_num,94767446,feedback,162,feedsumportion,0.821001,finger0,10,finger,14,time,13142,,,,,,,,
line,310000,total,0.0109332,total0,0.0593008,false,0.0193972,over,0.0109332,false0,0.105208,over0,0.0593008,overaggr,0.00890804,overcuckoo,0.00202519,over_ai,0.0026939,over_ai,0.013467,over_ai,0.00626444,over_ai,0.0107692,over_ai,0.0117439,over_ai,0.013718,over_ai,0.00807033,over_ai,0.0122633,countIP,4692180000,countIP0,4916670000,keysum,4641430000,pktSum,7257580000,aggrSum,41346100,blackkey_num,97109905,feedback,162,feedsumportion,0.821001,finger0,10,finger,14,time,13142,,,,,,,,
line,320000,total,0.0107981,total0,0.0590278,false,0.0190798,over,0.0107981,false0,0.104299,over0,0.0590278,overaggr,0.0088204,overcuckoo,0.00197771,over_ai,0.00261236,over_ai,0.0133624,over_ai,0.00655928,over_ai,0.0102352,over_ai,0.0114407,over_ai,0.0136437,over_ai,0.00819889,over_ai,0.0118377,countIP,4839890000,countIP0,5070820000,keysum,4788190000,pktSum,7498040000,aggrSum,42233700,blackkey_num,100936266,feedback,162,feedsumportion,0.821001,finger0,10,finger,14,time,13142,,,,,,,,
line,330000,total,0.0106431,total0,0.0593994,false,0.0188099,over,0.0106431,false0,0.104978,over0,0.0593994,overaggr,0.00867014,overcuckoo,0.001973,over_ai,0.00256306,over_ai,0.0130207,over_ai,0.00658786,over_ai,0.00994384,over_ai,0.0111991,over_ai,0.0133985,over_ai,0.0081883,over_ai,0.0115675,countIP,4958050000,countIP0,5197240000,keysum,4905840000,pktSum,7681680000,aggrSum,42534300,blackkey_num,106858521,feedback,162,feedsumportion,0.821001,finger0,10,finger,14,time,13142,,,,,,,,
line,340000,total,0.010723,total0,0.0587219,false,0.0189817,over,0.010723,false0,0.103949,over0,0.0587219,overaggr,0.00870555,overcuckoo,0.00201742,over_ai,0.00376025,over_ai,0.0130331,over_ai,0.00649873,over_ai,0.010217,over_ai,0.0115226,over_ai,0.0134013,over_ai,0.00810194,over_ai,0.0117076,countIP,5106030000,countIP0,5348510000,keysum,5051860000,pktSum,7905710000,aggrSum,43979200,blackkey_num,112161697,feedback,162,feedsumportion,0.821001,finger0,10,finger,14,time,13142,,,,,,,,
line,346521,total,0.0106914,total0,0.058613,false,0.0186753,over,0.0106914,false0,0.102383,over0,0.058613,overaggr,0.00869647,overcuckoo,0.00199492,over_ai,0.00371757,over_ai,0.0133166,over_ai,0.00643827,over_ai,0.0100038,over_ai,0.011392,over_ai,0.0135967,over_ai,0.0080478,over_ai,0.0115269,countIP,5166450000,countIP0,5411410000,keysum,5111800000,pktSum,8038240000,aggrSum,44460100,blackkey_num,113028660,feedback,162,feedsumportion,0.821001,finger0,10,finger,14,time,13142,,,,,,,,
line,350000,total,0.0104983,total0,0.0584319,false,0.0186521,over,0.0104983,false0,0.103814,over0,0.0584319,overaggr,0.00854055,overcuckoo,0.00195779,over_ai,0.00373499,over_ai,0.0132504,over_ai,0.00604281,over_ai,0.0099852,over_ai,0.0113807,over_ai,0.0135485,over_ai,0.00768919,over_ai,0.0115006,countIP,5272280000,countIP0,5522380000,keysum,5217510000,pktSum,8154190000,aggrSum,44560400,blackkey_num,113272740,feedback,157,feedsumportion,0.846949,finger0,10,finger,14,time,13520,,,,,,,,
