6250,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0205479452,0,0.9794520548,0.0466666667,0,0.9533333333,0.0529801325,0,0.9470198676,3,7,8,143,150,151,,,,,,,,,
4,0.024691358,0,0.975308642,0.0365853659,0,0.9634146341,0.0306748466,0,0.9693251534,4,6,5,158,164,163,,,,,,,,,
5,0.0199004975,0,0.9800995025,0.0436893204,0,0.9563106796,0.0436893204,0,0.9563106796,4,9,9,197,206,206,,,,,,,,,
6,0.0223463687,0,0.9776536313,0.0331491713,0,0.9668508287,0.0540540541,0,0.9459459459,4,6,9,175,181,185,,,,,,,,,
7,0.0179640719,0,0.9820359281,0.0295857988,0,0.9704142012,0.0352941176,0,0.9647058824,3,5,6,164,169,170,,,,,,,,,
8,0.0322580645,0,0.9677419355,0.0445859873,0,0.9554140127,0.0445859873,0,0.9554140127,5,7,7,150,157,157,,,,,,,,,
9,0.0375,0,0.9625,0.0552147239,0,0.9447852761,0.0609756098,0,0.9390243902,6,9,9,154,163,164,,,,,,,,,
10,0.0118343195,0,0.9881656805,0.0233918129,0,0.9766081871,0.0176470588,0,0.9823529412,2,4,3,167,171,170,,,,,,,,,
11,0.0243902439,0,0.9756097561,0.0303030303,0,0.9696969697,0.0532544379,0,0.9467455621,4,5,9,160,165,169,,,,,,,,,
43750,,,,,,,,,,,,,,,,,,,,,,,,
0,0.008,0,0.992,0.008,0,0.992,0.03125,0,0.96875,1,1,4,124,125,128,124.0833333333,3.5833333333,4.25,5.25,,,,,
1,0.022556391,0,0.977443609,0.0441176471,0,0.9558823529,0.0579710145,0,0.9420289855,3,6,8,130,136,138,,,,,,,,,
2,0.0305343511,0,0.9694656489,0.0378787879,0,0.9621212121,0.052238806,0,0.947761194,4,5,7,127,132,134,,,,,,,,,
3,0.0192307692,0,0.9807692308,0.0377358491,0,0.9622641509,0.0377358491,0,0.9622641509,2,4,4,102,106,106,,,,,,,,,
4,0.0434782609,0,0.9565217391,0.0350877193,0,0.9649122807,0.0434782609,0,0.9565217391,5,4,5,110,114,115,,,,,,,,,
5,0.0382165605,0,0.9617834395,0.0382165605,0,0.9617834395,0.0320512821,0,0.9679487179,6,6,5,151,157,156,,,,,,,,,
6,0.031496063,0,0.968503937,0.0238095238,0,0.9761904762,0.031496063,0,0.968503937,4,3,4,123,126,127,,,,,,,,,
7,0.0384615385,0,0.9615384615,0.0384615385,0,0.9615384615,0.053030303,0,0.946969697,5,5,7,125,130,132,,,,,,,,,
8,0.0327868852,0,0.9672131148,0.0406504065,0,0.9593495935,0.0483870968,0,0.9516129032,4,5,6,118,123,124,,,,,,,,,
9,0.0327868852,0,0.9672131148,0.0483870968,0,0.9516129032,0.0483870968,0,0.9516129032,4,6,6,118,124,124,,,,,,,,,
10,0.0218978102,0,0.9781021898,0.0289855072,0,0.9710144928,0.0289855072,0,0.9710144928,3,4,4,134,138,138,,,,,,,,,
11,0.015503876,0,0.984496124,0.015503876,0,0.984496124,0.0230769231,0,0.9769230769,2,2,3,127,129,130,,,,,,,,,
50000,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0099009901,0,0.9900990099,0.0099009901,0,0.9900990099,0.0196078431,0,0.9803921569,1,1,2,100,101,102,93.75,2.5833333333,3.3333333333,3.25,,,,,
1,0.0192307692,0,0.9807692308,0.0555555556,0,0.9444444444,0.0377358491,0,0.9622641509,2,6,4,102,108,106,,,,,,,,,
2,0.0294117647,0,0.9705882353,0.0571428571,0,0.9428571429,0.0480769231,0,0.9519230769,3,6,5,99,105,104,,,,,,,,,
3,0.0240963855,0,0.9759036145,0.0357142857,0,0.9642857143,0.0240963855,0,0.9759036145,2,3,2,81,84,83,,,,,,,,,
4,0.0357142857,0,0.9642857143,0.0357142857,0,0.9642857143,0.012195122,0,0.987804878,3,3,1,81,84,82,,,,,,,,,
5,0.0330578512,0,0.9669421488,0.025,0,0.975,0.025,0,0.975,4,3,3,117,120,120,,,,,,,,,
6,0.0326086957,0,0.9673913043,0.021978022,0,0.978021978,0.021978022,0,0.978021978,3,2,2,89,91,91,,,,,,,,,
7,0.010989011,0,0.989010989,0.010989011,0,0.989010989,0.0322580645,0,0.9677419355,1,1,3,90,91,93,,,,,,,,,
8,0.032967033,0,0.967032967,0.032967033,0,0.967032967,0.0434782609,0,0.9565217391,3,3,4,88,91,92,,,,,,,,,
9,0.0444444444,0,0.9555555556,0.0652173913,0,0.9347826087,0.0652173913,0,0.9347826087,4,6,6,86,92,92,,,,,,,,,
10,0.03,0,0.97,0.0396039604,0,0.9603960396,0.0396039604,0,0.9603960396,3,4,4,97,101,101,,,,,,,,,
11,0.0206185567,0,0.9793814433,0.0206185567,0,0.9793814433,0.0306122449,0,0.9693877551,2,2,3,95,97,98,,,,,,,,,
56250,,,,,,,,,,,,,,,,,,,,,,,,
0,0.012345679,0,0.987654321,0.012345679,0,0.987654321,0.0361445783,0,0.9638554217,1,1,3,80,81,83,,,,,,,,,
1,0.0119047619,0,0.9880952381,0.0459770115,0,0.9540229885,0.0348837209,0,0.9651162791,1,4,3,83,87,86,,,,,,,,,
2,0.0340909091,0,0.9659090909,0.0555555556,0,0.9444444444,0.0555555556,0,0.9444444444,3,5,5,85,90,90,,,,,,,,,
3,0.0289855072,0,0.9710144928,0.0428571429,0,0.9571428571,0.0563380282,0,0.9436619718,2,3,4,67,70,71,,,,,,,,,
4,0.0428571429,0,0.9571428571,0.0428571429,0,0.9571428571,0.0428571429,0,0.9571428571,3,3,3,67,70,70,,,,,,,,,
5,0.0416666667,0,0.9583333333,0.0315789474,0,0.9684210526,0.0212765957,0,0.9787234043,4,3,2,92,95,94,,,,,,,,,
6,0.027027027,0,0.972972973,0.0136986301,0,0.9863013699,0.0526315789,0,0.9473684211,2,1,4,72,73,76,,,,,,,,,
7,0,0,1,0,0,1,0,0,1,0,0,0,78,78,78,,,,,,,,,
8,0.0422535211,0,0.9577464789,0.0422535211,0,0.9577464789,0.1052631579,0,0.8947368421,3,3,8,68,71,76,,,,,,,,,
9,0.038961039,0,0.961038961,0.0632911392,0,0.9367088608,0.0632911392,0,0.9367088608,3,5,5,74,79,79,,,,,,,,,
10,0.0243902439,0,0.9756097561,0.0361445783,0,0.9638554217,0.0243902439,0,0.9756097561,2,3,2,80,83,82,,,,,,,,,
11,0.0126582278,0,0.9873417722,0.0126582278,0,0.9873417722,0.037037037,0,0.962962963,1,1,3,78,79,81,,,,,,,,,
62500,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0153846154,0,0.9846153846,0.0153846154,0,0.9846153846,0.0447761194,0,0.9552238806,1,1,3,64,65,67,,,,,,,,,
1,0.0277777778,0,0.9722222222,0.0410958904,0,0.9589041096,0.0666666667,0,0.9333333333,2,3,5,70,73,75,,,,,,,,,
2,0.0266666667,0,0.9733333333,0.0519480519,0,0.9480519481,0.0519480519,0,0.9480519481,2,4,4,73,77,77,,,,,,,,,
3,0.0169491525,0,0.9830508475,0.0333333333,0,0.9666666667,0.0333333333,0,0.9666666667,1,2,2,58,60,60,,,,,,,,,
4,0.0508474576,0,0.9491525424,0.0508474576,0,0.9491525424,0.0175438596,0,0.9824561404,3,3,1,56,59,57,,,,,,,,,
5,0.049382716,0,0.950617284,0.0375,0,0.9625,0.0375,0,0.9625,4,3,3,77,80,80,,,,,,,,,
6,0.0307692308,0,0.9692307692,0.015625,0,0.984375,0.0307692308,0,0.9692307692,2,1,2,63,64,65,,,,,,,,,
7,0,0,1,0,0,1,0,0,1,0,0,0,69,69,69,,,,,,,,,
8,0.0333333333,0,0.9666666667,0.0333333333,0,0.9666666667,0.0491803279,0,0.9508196721,2,2,3,58,60,61,,,,,,,,,
9,0.0441176471,0,0.9558823529,0.0579710145,0,0.9420289855,0.0579710145,0,0.9420289855,3,4,4,65,69,69,,,,,,,,,
10,0.0277777778,0,0.9722222222,0.0277777778,0,0.9722222222,0.0277777778,0,0.9722222222,2,2,2,70,72,72,,,,,,,,,
11,0.0294117647,0,0.9705882353,0.0294117647,0,0.9705882353,0.0704225352,0,0.9295774648,1,2,4,66,68,71,,,,,,,,,
